Name,PhoneNumber,Address,CostRange,Cuisine
'Willalby's Cafe',(608) 259-9032,"'1351 Williamson St, Madison'",1,"'Breakfast,Coffee and Tea'"
'Outback Steakhouse',(608) 829-0505,'279 Junction Road',3,'Steak'
'Burrachos',(608) 837-2611,"'2691 Windsor St, Sun Prairie'",1,'Mexican'
'Scottie's Eat-Mor',(920) 563-2900,"'124 N Main Street, Fort Atkinson'",2,"'American,Breakfast'"
'Laz Bistro & Bar',(608) 873-3808,"'419 E Main St, Stoughton'",2,'French'
'House Of Mei',(608) 318-1899,"'120 E.Main Street, Sun Prairie'",1,'Chinese'
'China Star',(608) 661-3920,"'111 River Pl, Monona'",1,'Chinese'
'Etes-Vous Prets EVP Coffee house',(608) 294-6868,"'1250 E Washington Ave, Madison'",1,'Coffee and Tea'
'Spanky's Pizzeria',(608) 635-3988,"'221 Us-51, Poynette'",1,"'American,BBQ,Pizza'"
'Naples 15',(608) 250-6330,'15 North Butler Street',3,'Italian'
'New Orient House',(608) 250-8880,"'626 S. Park St, Madison'",1,'Chinese'
'Monte's Grill & Pub',(608) 845-9669,"'608 W Verona Ave Ste A, Verona'",2,"'Breakfast,Bar Food'"
'Ground Zero',(608) 294-8668,"'744 Williamson St Ste 1, Madison'",1,'Coffee and Tea'
'Taj Indian Restaurant',(608) 268-0772,"'1256 S Park St, Madison'",2,'Indian'
'Potbelly Sandwich Works',(608) 827-8200,"'112 West Towne Mall, Madison'",1,"'Fast Food,Sandwich'"
'Gates & Brovi',(608) 819-8988,"'3502 Monroe St, Madison'",2,"'Burger,Italian'"
'The Great Dane Pub',(608) 442-1333,'876 Jupiter Drive',2,'American'
'Tanner's Bar and Grill',(608) 833-7711,"'1611 Deming Way, Middleton'",1,"'American,Burger,Bar Food'"
'Rosati's Pizza',(608) 833-9300,'6644 Mineral Point Road',1,"'Pizza,Sandwich'"
'Swad',(608) 819-9650,"'6007 Monona Dr, Madison'",2,'Indian'
'The Press Box Bar & Grill',(608) 643-6666,"'809 Water St., Sauk City'",1,"'Fast Food,Bar Food'"
'North Shore Inn Limited',(920) 563-2083,"'N1835 N Shore Rd, Fort Atkinson'",3,"'American,Seafood,Steak'"
'Grand China Restaurant',(608) 877-9699,"'2388 Jackson St, Stoughton'",1,'Chinese'
'Essen Haus',(608) 255-4674,"'514 E Wilson St, Madison'",3,'German'
'Porta Bella',,'425 North Frances Street',3,"'Italian,Mediterranean,Pizza'"
'Pancake Cafe',(608) 204-7040,'6220 Nesbitt Road Ste 2',2,'Breakfast'
'Avenue Club and The Bubble Up Bar',(608) 257-6877,"'1128 E Washington Avenue, Madison'",3,"'American,Bar Food'"
'Wendigo',(608) 205-2775,"'121 E Main St, Stoughton'",1,"'American,Bar Food'"
'Deaks Pub & Grill',(608) 873-4066,"'1017 Nygaard St, Stoughton'",1,"'Pizza,Bar Food'"
'Papa Murphy's Pizza',(608) 848-7000,"'1021 N Edge Trl, Verona'",1,"'Fast Food,Pizza'"
'Gino's',(608) 273-1981,"'4606 Verona Rd, Madison'",1,'Sandwich'
'Blackhawk Tavern and Grill',(920) 568-1898,'99 South Main Street',2,'American'
'Banzo Restaurant',(608) 441-2002,"'2105 Sherman Ave, Madison'",1,"'Mediterranean,Middle Eastern'"
'Teriyaki Sushi Express',(608) 271-4000,"'3044 Fish Hatchery Rd, Fitchburg'",1,"'Japanese,Sushi'"
'The Lazy Oaf Lounge',(608) 441-0370,"'1617 N. Stoughton Rd, Madison'",1,"'Burger,Pizza,Sandwich'"
'Qdoba Mexican Grill',(608) 218-9670,"'2741 University Ave, Madison'",1,"'Fast Food,Mexican'"
'Jordandal Cookhouse',(608) 848-3298,'600 West Verona Avenue',1,"'International,Sandwich'"
'Capitol ChopHouse',,'9 East Wilson',4,'Steak'
'43 North',(608) 255-4343,"'108 King St., Madison'",3,'American'
'Wonder Bar Steakhouse',(608) 256-9430,"'232 E. Olin Ave., Madison'",3,'Steak'
'Coach's Club',(608) 413-0400,"'1200 Main Street, Cross Plains'",2,"'American,Breakfast,Pizza'"
'Grampa's Pizzeria',(608) 283-9580,"'1374 Williamson Street, Madison'",2,'Pizza'
'Panera Bread',(608) 826-0808,'601 Junction Road',1,'Sandwich'
'Pizza DI Roma',(608) 268-0900,"'313 State St, Madison'",2,"'Italian,Pizza,Sandwich'"
'Monk's Bar & Grill - Middleton',(608) 833-7001,'8313 Murphy Drive',2,"'American,Burger,Sandwich'"
'RP Adler's Pub & Grill',(608) 828-1250,"'8202 Watts Rd, Madison'",2,"'American,Bar Food'"
'Dragon China',(920) 568-3466,"'1509 Madison Ave, Fort Atkinson'",1,'Chinese'
'Schuberts Downtown Diner',(608) 437-3393,"'128 E Main St, Mount Horeb'",1,"'Breakfast,Diner'"
'5100',(608) 223-5100,"'5100 Erling Avenue, McFarland'",2,"'American,Burger'"
'Chang Jiang',(608) 288-1888,"'2935 S Fish Hatchery Rd Ste 9, Fitchburg'",1,'Chinese'
'Caracas Empanadas',(608) 279-0835,"'Library Mall, Madison'",1,'Latin American'
'Cool Beans Coffee Cafe',(608) 244-8414,'1748 Eagan Road',1,"'Coffee and Tea,Sandwich'"
'Cosi',(608) 836-3180,"'8310 Greenway Blvd Ste 106, Middleton'",1,"'Pizza,Sandwich'"
'Chin's Asia Fresh',(608) 827-7721,"'8414 Old Sauk Rd, Middleton'",1,'Asian'
'Sujeo',(608) 630-9400,"'10 N Livingston St, Madison'",2,"'Asian,Dim Sum'"
'Casa DE Lara',(608) 251-7200,"'341 State St Ste 2, Madison'",2,'Mexican'
'La Taguara',(608) 721-9100,"'3502 East Washington Avenue, Madison'",2,'Latin American'
'Stagecoach Inn',(608) 868-3850,"'6396 County Line Rd, Fort Atkinson, WI 53538'",2,"'American,Steak'"
'Caribou Tavern',(608) 257-5993,"'703 E Johnson St, Madison'",1,'Burger'
'Jade Mountain Cafe',(608) 316-2789,"'2611 E. Johnson St, Madison'",1,"'Coffee and Tea,Tea'"
'Pasqual's',(608) 663-8226,"'670 N Midvale Blvd, Madison'",1,'Southwestern'
'Famous Dave's',(608) 286-9400,"'900 S Park St, Madison'",2,"'American,BBQ'"
'Fresco',(608) 663-7374,"'227 State St, Madison'",3,'American'
'Smoky's Club',(608) 233-2120,"'3005 University Ave, Madison'",4,'Steak'
'Imperial Garden Chinese Restaurant',(608) 238-6445,"'2039 Allen Boulevard, Middleton'",2,'Chinese'
'Nitty Gritty Madison',(608) 251-2521,'223 North Frances Street',1,"'American,Burger'"
'Minerva Indian Restaurant',(608) 203-9671,"'515 Junction Rd Ste A, Madison'",2,'Indian'
'Toppers Pizza',(608) 284-8484,"'1368 Regent St, Madison'",1,"'Pizza,Sandwich'"
'Carl's Cakes LLC',(608) 825-3377,"'110 Market St, Sun Prairie'",2,''
'Sugar & Spice Eatery',(608) 873-9299,"'317 Nora St, Stoughton'",1,"'American,Breakfast,Desserts'"
'Baldwin Street Grille',(608) 442-8400,"'1304 E Washington Ave, Madison'",1,"'Burger,Bar Food,Sandwich'"
'Cafe Carpe',(920) 563-9391,"'18 S Water St W, Fort Atkinson'",1,"'American,Desserts,Sandwich'"
'Silly Yak Bakery',(608) 833-5965,"'7866 Mineral Point Road, Madison'",1,''
'Haveli',(608) 274-3333,"'5957 McKee Road, Fitchburg'",1,'Indian'
'Cento',(608) 284-9378,'122 West. Mifflin Street.',1,'Italian'
'Johnson Public House',(608) 347-0483,"'908 E. Johnson St, Madison'",1,"'Coffee and Tea,Sandwich'"
'Espresso Royale',(608) 259-0300,"'650 State St, Madison'",1,'Coffee and Tea'
'Ancora Coffee Roasters',(608) 255-0285,"'112 King St, Madison'",1,'Coffee and Tea'
'Kennedy Manor Dining Room & BR',(608) 256-5556,"'1 Langdon St Ste 1, Madison'",3,"'American,French,Mediterranean'"
'CoffeeBytes',(608) 256-9501,"'799 University Avenue, Madison'",1,"'Coffee and Tea,Sandwich,Tea'"
'China Kitchen',(608) 826-4432,"'6606 Mineral Pt Rd, Madison'",1,"'Asian,Chinese'"
'Wedl's Hamburger Stand & Ice Cream Parlor',(920) 674-3637,"'200 E Racine Street, Jefferson'",1,"'American,Burger,Desserts'"
'Beans 'n Cream',(608) 837-7737,"'345 Cannery Square, Sun Prairie'",1,"'Coffee and Tea,Desserts'"
'Orange Leaf Frozen Yogurt',(608) 821-1127,"'8426 Old Sauk Rd, Middleton'",1,'Desserts'
'Heritage Bakery & Cafe',(608) 222-0136,"'4674 Cottage Grove Road, Madison'",1,"'Breakfast,Sandwich'"
'Chaser's Bar & Grille',(608) 512-0501,"'319 West Gorham St, Madison'",1,"'American,Burger,Sandwich'"
'Lake House Inn',(608) 884-4544,"'1612 E Hotel Dr, Edgerton'",2,'American'
'Mariner’s Inn',(608) 246-3120,'5339 Lighthouse Bay Drive',4,"'Seafood,Steak'"
'Tutto Pasta Trattoria',(608) 294-1000,"'305 State St, Madison'",1,'Italian'
'Craftsman Table and Tap',(608) 836-3988,"'6712 Frank Lloyd Wright Ave, Middleton'",1,"'Burger,Sandwich'"
'The Egg & I',(608) 275-3447,"'2501 W. Beltline Hwy, Ste. 111, Madison'",1,"'Breakfast,Sandwich,Tex-Mex'"
'Edo Garden',(608) 226-9828,'6309 Monona Drive',2,"'Japanese,Sushi,Teriyaki'"
'Babes Madison',(608) 274-7300,"'5614 Schroeder Rd, Madison'",2,"'American,Burger,Seafood'"
'Dexter's Pub',(608) 244-3535,"'301 North Street, Eken Park'",1,"'Burger,Pizza,Bar Food'"
'Sauk Prairie Eagle Inn',(608) 643-4516,"'655 Water St, Prairie Du Sac'",1,"'American,Breakfast,Diner'"
'Paul's Pel'meni',(608) 354-1713,"'203 West Gorham Street, Madison'",2,"'Eastern European,Afghan'"
'The Dining Room At 209 Main',(608) 938-2200,'209 North Main Street',4,"'American,Seafood'"
'Los Gemelos',(608) 467-6999,"'244 Gilman Street, Madison'",2,'Mexican'
'Luigi's',(608) 661-7663,"'515 South Midvale Blvd., Madison'",1,"'Italian,Pizza'"
'Gus' Diner',(608) 318-0900,'630 North Westmount Drive',1,"'American,Breakfast,Diner'"
'China Wok',(608) 240-9888,"'1724 Fordem Ave, Madison'",1,'Chinese'
'Nick's Restaurant',(608) 255-5450,"'226 State St, Madison'",2,'Diner'
'Sir Hobo's',(608) 837-1044,'710 West Main Street',1,"'American,Breakfast,Coffee and Tea'"
'Fair Oaks Diner',(608) 216-5160,"'44 S Fair Oaks Ave, Madison'",1,"'Breakfast,Diner,Sandwich'"
'Stella's Bakery',(608) 663-2690,'2908 Syene Road',1,''
'La Concha Bakery',(608) 276-9263,"'3056 Fish Hatchery Rd, Fitchburg'",2,"'Mexican,Sandwich'"
'Rossi's',(608) 222-5115,"'4503 Monona Dr, Monona'",1,"'Pizza,Sandwich'"
'Steenbock's on Orchard',(608) 204-2733,"'330 N. Orchard St., Madison'",4,'American'
'Mother Fool's Coffeehouse',(608) 259-1301,"'1101 Williamson Street, Willy Street.'",1,"'Coffee and Tea,Vegetarian'"
'The Fountain',(608) 250-1998,"'122 State St, Madison'",1,"'American,Bar Food'"
'Falbo Bros. Pizzeria',(608) 255-9090,"'406 S Park St, Madison'",2,"'Fast Food,Pizza'"
'Pizza Oven',(608) 222-8722,"'5511 Monona Dr, Monona'",1,"'Diner,Pizza'"
'Kavanaugh's Esquire Club',(608) 249-0193,"'1025 N Sherman Ave, Madison'",3,"'Seafood,Steak'"
'Hering SandBar',(920) 648-3227,"'345 Sandy Beach Rd, Lake Mills'",1,"'American,Burger'"
'Icon',(608) 256-3000,"'206 State St, Madison'",2,'Tapas'
'Tex Tubbs Taco Palace',(608) 242-1800,"'2009 Atwood Ave, Madison'",2,"'Mexican,Tex-Mex'"
'Remi's Thirsty Moose',(608) 635-4311,"'N3135 County Road V, Poynette'",1,"'American,Burger,Bar Food'"
'Red Robin Gourmet Burgers and Brews',(608) 223-1390,"'6522 Monona Dr, Monona'",2,"'American,Burger,Sandwich'"
'Buffalo Wild Wings',(608) 255-9464,'789 University Avenue',2,'Bar Food'
'Chocolate Shoppe Ice Cream',(608) 255-5454,"'468 State St, Madison'",1,"'Desserts,Ice Cream'"
'Colectivo Coffee',(608) 255-0474,"'25 South Pinckney St, Madison'",1,"'Coffee and Tea,Sandwich'"
'Falbo Bros Pizzeria',(608) 836-9080,"'3301 Parmenter St, Middleton'",2,'Pizza'
'Tom's Red Pepper',(608) 831-1221,"'1019 N Gammon, Madison'",1,'Chinese'
'Emigail's Roadhouse',(608) 884-7922,"'650 E State Rd 59, Edgerton'",1,'American'
'Soup's On',(920) 563-3878,"'1125 Whitewater Ave, Fort Atkinson'",1,'Breakfast'
'TNT's Coffee & Cafe',(608) 831-2298,"'729 N. High Point Rd, Madison'",1,"'Breakfast,Coffee and Tea,Sandwich'"
'The Mason Lounge',(608) 255-7777,"'416 South Park St., Madison'",1,''
'Soho Gourmet Cuisines',(608) 556-7738,"'105 Martin Luther King Junior Blvd, Madison'",1,"'American,Asian'"
'Monona Garden Family Restaurant',(608) 223-9707,"'6501 Bridge Rd, Madison'",2,"'American,Breakfast,Diner'"
'Roxbury Tavern',(608) 643-8434,"'8901 Hwy Y, Prairie Du Sac'",1,'American'
'Roast Public House',(608) 260-0088,"'558 State St, Madison'",1,'Sandwich'
'Einstein Bros Bagels',(608) 257-9828,"'652 State St, Madison'",1,"'Coffee and Tea,Sandwich'"
'Cranberry Creek Restaurant & Catering',(608) 222-4803,"'1501 Lake Point Drive, Madison'",1,'American'
'Black Bear Inn',(608) 839-5222,"'320 W Cottage Grove Rd, Cottage Grove'",1,"'American,Burger,Bar Food'"
'Kristi's Restaurant',(608) 527-2012,"'119 5th Ave, New Glarus'",2,"'American,Breakfast,Mexican'"
'Ichiban Sichuan',(608) 819-8808,'610 South Park Street.',2,"'Asian,Chinese'"
'Slices',(608) 243-6925,"'2417 Pennsylvania Ave, Madison'",1,"'American,Burger,Bar Food'"
'Jerry's Cake Corner',(920) 568-4355,"'212 Monroe St, Fort Atkinson'",1,'Desserts'
'Ticino Pizzeria',(608) 527-5245,"'100 6th Ave, New Glarus'",2,"'European,Pizza,Steak'"
'Banushi's Bar and Grill',(608) 873-3700,"'800 Nygaard St, Stoughton'",2,'American'
'Cheba Hut Toasted Subs',(608) 819-8485,'453 Gilman Street',1,'Sandwich'
'La Joya Mexican Restaurant',(608) 285-5232,"'3737 Milwaukee St, Madison'",1,'Mexican'
'Jimmy John's',(608) 825-2110,"'21 Tower Dr, Sun Prairie'",1,'Sandwich'
'La Michoacana',(608) 841-1123,"'6712 Odana Road, Madison'",1,"'Desserts,Mexican'"
'Green Acres',(608) 643-2305,"'7438 State Road 78, Sauk City'",3,"'Italian,Seafood,Steak'"
'Mulligan's Bar & Grill',(608) 835-6422,"'830 Oregon Center Dr, Oregon'",2,'American'
'Ray's Restaurant',(608) 884-9866,"'1102 N Main St, Edgerton'",1,"'American,Breakfast,Burger'"
'Brickhouse Pizza Pub',(920) 397-7640,"'1501 Janesville Ave., Fort Atkinson'",1,"'American,Italian,Pizza'"
'Milio's Sandwiches',(608) 848-7827,"'1011 North Edge Trl, Verona'",1,'Sandwich'
'Anchor Inn',(608) 884-7565,"'709 E State Road 59, Edgerton'",1,'Burger'
'Short Stack Eatery',(608) 709-5569,"'251 State St, Madison'",2,'Breakfast'
'Zuzu Cafe',(608) 260-9898,"'1336 Drake St, Madison'",1,"'Desserts,Sandwich'"
'Buck's Pizza',(608) 238-9166,"'5502 University Ave, Madison'",2,'Pizza'
'Brocach Irish Pub',(608) 819-8653,"'1843 Monroe St, Madison'",2,"'Bar Food,Irish'"
'Rosie's Coffee Bar and Bakery',(608) 441-7673,"'4604 Monona Dr, Madison'",1,"'Coffee and Tea,Sandwich'"
'Green Lantern Restaurant',(608) 838-4730,"'4412 Siggelkow Rd, Mc Farland'",1,'American'
'Riley Tavern',(608) 845-9150,"'8205 Klevenville Riley Rd, Verona'",1,'Burger'
'China Garden',(608) 868-5988,"'30 Merchant Row, Milton'",1,'Chinese'
'Peg & Doc's Sports Bar & Grill',(608) 849-6275,"'106 Dane St, Dane'",1,'Bar Food'
'Romano's Pizzeria',(608) 882-6808,"'50 Union St, Evansville'",1,"'Pizza,Sandwich'"
'Nau-Ti-Gal',(608) 246-3130,"'5360 Westport Rd, Madison'",3,"'American,Burger,Fish and Chips'"
'Nitty Gritty Restaurant & Bar',(608) 833-6489,"'1021 N Gammon Rd, Middleton'",1,"'American,Burger,Bar Food'"
'Michelangelo's Coffee House',(608) 251-5299,"'114 State St, Madison'",1,"'Coffee and Tea,Desserts'"
'Asian Kitchen',(608) 255-0571,"'449 State Street, Unit East'",1,"'Asian,Chinese,Vegetarian'"
'Flaming Wok',(608) 240-1085,"'4237 Lien Rd Ste H, Madison'",1,'Chinese'
'IHOP',,'4614 East Washington Avenue',2,"'American,Breakfast'"
'Fit Fresh Cuisine',(608) 277-8347,"'2881 Commerce Park Drive, Fitchburg'",1,"'Breakfast,Sandwich'"
'Dayton Street Grille',(608) 294-3031,"'1 W Dayton St, Madison'",3,'American'
'Pine Cone Restaurant',(608) 249-8778,"'6162 US Highway 51, De Forest'",1,'American'
'Carps Landing',(920) 648-3005,"'103 S. Main St.,, Lake Mills'",2,"'American,BBQ,Seafood'"
'Paradise Lounge',(608) 256-2263,"'119 W Main St, Madison'",1,'Bar Food'
'Pancheros Mexican Grill',(608) 298-9800,"'6309 McKee Rd, Suite 100, Fitchburg'",1,"'Mexican,Tex-Mex'"
'True Coffee Roasters',(608) 277-1455,"'6250 Nesbitt Rd, Fitchburg'",1,"'Coffee and Tea,Tea'"
'5th Quarter Sports Bar & Grill',(608) 845-9690,"'161 Horizon Dr Ste 110, Verona'",1,"'Pizza,Bar Food'"
'Bruegger's Bagels',(608) 236-0607,"'6150 Mineral Pt Rd, Madison'",1,''
'Green Forest Family Restaurant',(608) 223-0886,"'925 E Broadway, Monona'",1,'American'
'Taco John's',(608) 221-4622,'6305 Monona Drive',1,"'Breakfast,Fast Food,Mexican'"
'The Taco Shop',(608) 250-8226,"'604 University Ave, Madison'",1,'Mexican'
'Eagle Crest Bar',(608) 244-5413,"'3710 County Road T, Madison'",1,"'American,Bar Food'"
'Crostini Sandwiches',(608) 241-4284,"'231 North Street, Madison'",1,"'Italian,Sandwich'"
'Starbucks',(608) 294-8345,"'661 State St, Madison'",1,'Coffee and Tea'
'Crossroads Coffeehouse',(608) 798-2080,"'2020 Main St, Cross Plains'",1,"'Coffee and Tea,Sandwich'"
'Sunrise Family Restaurant',(608) 877-1930,"'1052 W Main St, Stoughton'",1,"'American,Desserts'"
'Marcines',(608) 832-6289,"'8646 Davis St, Mount Horeb'",2,'Seafood'
'Panda Garden',(608) 825-8308,"'922 Windsor St, Sun Prairie'",1,'Chinese'
'Karen The Cake Lady',(608) 846-2446,"'117 Commerce St, De Forest'",3,''
'Pizza Villa',(920) 563-6646,"'109 Sherman Ave W, Fort Atkinson'",1,'Pizza'
'Captain Bill's',(608) 831-7327,"'2701 Century Harbor Rd., Middleton'",3,'Seafood'
'Grays Tied House',(608) 845-2337,"'950 Kimball Ln, Verona'",2,"'American,Burger'"
'Olive Garden Italian Restaurant',(608) 829-1158,'7017 Mineral Point Road',2,'Italian'
'Bassett Street Brunch Club',(608) 467-5051,'444 West. Johnson Street.',2,"'American,Breakfast,Diner'"
'Capital Tap Haus',(608) 310-1010,"'107 State Street, Madison'",2,"'American,Bar Food'"
'Hawk's',(608) 256-4295,"'425 State St, Madison'",1,"'Burger,Sandwich'"
'Daly's Bar & Grill',(608) 837-6016,'1086 Emerald Ter',1,"'American,Burger,Pizza'"
'The Old Feed Mill',(608) 795-4909,"'114 Cramer St, Mazomanie'",2,'American'
'Sencha Tea Bar',(608) 819-8012,"'430 State Street, Madison'",1,"'Asian,Beverages,Tea'"
'Bonefish Grill',,'7345 Mineral Point Road',3,"'Seafood,Steak'"
'Fitz's On The Lake',(608) 592-3302,"'W11602 County Road V, Lodi'",2,"'American,Seafood'"
'Willie Ty's Eatery',(608) 318-1057,'836 Grove Street',1,'American'
'Blue Velvet Lounge',(608) 250-9900,"'430 W Gilman St, Madison'",1,'Bar Food'
'Shamrock Bar',(608) 255-5029,"'117 W Main St, Madison'",1,'Bar Food'
'Rocky Rococo Pan Style Pizza',,'7952 Tree Lane',2,"'Pizza,American'"
'Karben4 Brewing',(608) 241-4812,'3698 Kinsman Boulevard',1,'Bar Food'
'Capputan',(920) 568-9330,"'300 Washington St, Fort Atkinson'",1,'Coffee and Tea'
'Osaka House',(608) 819-8855,"'505 State St, Madison'",2,"'Japanese,Sushi'"
'Springers',(608) 205-9300,"'3097 Sunnyside St, Stoughton'",2,"'American,Sandwich,Steak'"
'Harry's Supper Club',(608) 825-7777,"'109 W. Main St., Sun Prairie'",3,'American'
'No 1 Kitchen',(608) 643-8886,"'815 Madison St, Sauk City'",1,'Chinese'
'Milio's',(608) 233-3233,"'2145 Regent St, Madison'",1,'Sandwich'
'Doyle's Dogs',,"'337 East Lake St, Lake Mills'",1,''
'Plaza Tavern & Grill',(608) 255-6592,"'319 N Henry St, Madison'",1,"'Burger,Bar Food'"
'Sonic Drive-In - Temporarily Closed',(608) 831-2633,'6413 University Avenue',1,'Fast Food'
'Bourbon Street Grille',(608) 222-4410,"'6312 Metropolitan Ln, Monona'",2,"'American,Seafood,Cajun'"
'Monsoon Siam 2',,"'2045 Atwood Ave, Madison'",1,'Thai'
'Cold Stone Creamery',(608) 831-0332,"'1650 Deming Way # SUITE102, Middleton'",1,'Ice Cream'
'New Glarus Hotel Restaurant',(608) 527-5244,"'100 6th Ave, New Glarus'",3,'German'
'Taqueria El Jalapeño',(608) 709-1345,"'1318 S Midvale Blvd, Madison'",1,'Mexican'
'Middleton Sport Bowl',(608) 831-5238,"'6815 University Avenue, Middleton'",1,"'American,Burger,Bar Food'"
'Erbert and Gerbert's Subs and Clubs',(800) 283-5241,"'540 University Ave., Madison'",1,'Sandwich'
'The Journey',(608) 663-6686,"'4325 Lien Rd, Madison'",2,"'Chinese,Japanese,Sushi'"
'Layla's Persian Food',(608) 216-4511,"'141 South Butler Street, Madison'",1,'Middle Eastern'
'Varsity Bar & Grill',(608) 318-2729,"'1205 West Main Street, Sun Prairie'",1,'American'
'Pasqual's Cantina',(608) 497-3333,"'100 Cross Country Rd, Verona'",1,"'Burger,Mexican'"
'Jason's Deli',(608) 827-7780,"'Mineral Point Rd, Madison'",1,"'Sandwich,Deli'"
'Freshii',(608) 821-0209,"'422 Gammon Pl, Madison'",1,"'American,International'"
'Happy Wok',(608) 221-1661,"'2409 W Broadway, Monona'",1,'Chinese'
'Topper's Pizza',(608) 274-4444,"'6291 McKee Rd., Suite F, Fitchburg'",2,"'Pizza,Sandwich'"
'Papa John's Pizza',(608) 848-8580,'6619 Mckee Road',1,"'Fast Food,Pizza'"
'Papa Jimmy's Pizzeria',(608) 839-3102,'224 West Cottage Grove Road',1,"'Pizza,Sandwich'"
'Las Islas Del Mar',(608) 298-7687,"'5696 Monona Dr, Madison'",1,"'Mexican,Seafood'"
'Pizza Pit',(608) 246-7733,"'1860 E Washington Ave Ste C3, Madison'",2,"'Desserts,Pizza,Sandwich'"
'Trader Gus',(608) 249-6720,"'5420 willow road, Waunakee'",1,'Greek'
'The Victory Madison',(608) 240-0366,"'2710 Atwood Ave, Madison'",1,"'Coffee and Tea,Desserts,Sandwich'"
'Main Moon Chinese Restaurant',(608) 838-9188,"'4850 Larson Beach Rd, Mc Farland'",1,'Chinese'
'Taste of China',(608) 224-0017,"'5415 Monona Drive, Monona'",1,'Chinese'
'EVP Coffee',(608) 441-1103,"'555 South Midvale Blvd, Madison'",1,'Coffee and Tea'
'Paoli Pub & Grill',(608) 845-8100,"'6893 Paoli Rd, Belleville'",1,"'Breakfast,Burger,Bar Food'"
'Main Street Pub & Grill',(608) 437-5733,"'120 E Main St, Mount Horeb'",1,"'American,Bar Food'"
'Angelo's',(608) 838-2233,"'4706 Farwell St, Madison'",2,"'Italian,Pizza'"
'Norm's Hideaway',(608) 884-4823,"'W8639 Kuehn Rd, Fort Atkinson'",1,'American'
'Orient Express',(608) 831-3458,"'1901 Cayuga St Ste 105, Middleton'",1,'Asian'
'FIB's',(608) 334-1361,"'100 Martin Luther King Jr Blvd, Madison'",1,"'Italian,Sandwich'"
'Fish Tales LLC',(608) 592-4266,"'W12690 State Road 188, Lodi'",3,'Seafood'
'Water House Foods',(920) 945-0660,"'132 E Lake St, Lake Mills'",1,"'Coffee and Tea,Sandwich'"
'Stir Fry 88 Chinese Kitchen',(608) 833-1617,"'126 W Towne Mall, Madison'",1,'Chinese'
'Kroghville Oasis',(920) 648-5821,"'N5942 County Rd O, Waterloo'",1,'American'
'Cocina Real',(608) 831-0528,"'2518 Allen Blvd, Middleton'",1,'Mexican'
'Bienfang's Bar',(920) 563-8046,"'28 N Water St E, Fort Atkinson'",1,'Pizza'
